username,followers,post_frequency,likes,comments,shares,platform,verified,engagement_rate,is_fake
user_550,119834,25,7055.435190551033,319.91510111681475,217.3283052037663,Instagram,0,0.06335996959854143,0
user_551,94848,26,13863.60717238421,591.1278463983596,428.08212783075805,Instagram,0,0.1569122927907107,0
user_552,53921,11,6119.81806183141,466.20326782074466,205.3647113887851,Instagram,0,0.12595066933181764,0
user_553,181798,6,22812.700598960622,1380.360096621493,914.0375443788733,Instagram,0,0.13810436990484487,0
user_554,127141,2,8524.523553737006,229.83275586995165,297.83929359715376,Instagram,0,0.07119808404215879,0
user_555,182372,7,16586.329500826505,373.81448328295295,564.1219389104812,Instagram,0,0.09609077009091274,0
user_556,285821,18,26372.39250800123,1420.8849874192285,320.1761019119184,Instagram,0,0.09836034999993834,0
user_557,56609,27,7482.614098279662,567.2589047535909,187.5233745764567,Instagram,0,0.14551390022098448,0
user_558,228897,2,11473.157228688955,810.6350307428942,221.22805178333277,Instagram,0,0.054631647908077355,0
user_559,450877,27,36108.62469349906,2186.4084514916512,744.3722375232984,Instagram,0,0.0865854886865243,0
user_560,32024,17,4743.511365200198,134.46408392166478,152.61535803959396,Instagram,0,0.15708814661383513,0
user_561,71313,11,6952.208407705896,245.09234197014104,125.00218519048443,Instagram,0,0.10267837469839332,0
user_562,390957,27,34502.982694535676,2502.524575807711,750.7146567637701,Instagram,0,0.09657384808842699,0
user_563,185078,12,11471.671203542197,355.2596948242093,223.5070249753646,Instagram,0,0.06511005048326528,0
user_564,358429,27,52838.335367451094,1939.5031973080872,2533.0760181056066,Instagram,1,0.15989474786600635,0
user_565,409554,19,21297.88741748451,591.5709530532823,1017.7542506122676,Instagram,0,0.05593209349963634,0
user_566,462243,22,57187.78987480231,3463.6639257411393,1967.12628630404,Instagram,0,0.13546680011778975,0
user_567,486988,24,61779.28817343461,4734.699055888104,2902.446482478476,Instagram,0,0.14254239059648532,0
user_568,114632,25,8524.685667583315,308.06578879042326,353.1990885250319,Instagram,0,0.08013426045867446,0
user_569,474351,7,55572.991928628784,2696.645893424712,1867.1366764565503,Instagram,0,0.12677695313915233,0
user_570,413724,20,24530.901732921873,1424.273583867005,251.62347896355732,Instagram,0,0.0633436754835408,0
user_571,252451,6,19111.7339458045,1528.326660338602,781.6823685920677,Instagram,0,0.08485505295972355,0
user_572,4051,21,521.7290954571965,13.715466926012073,19.877635235619085,Instagram,0,0.1370827444134356,0
user_573,180819,24,24676.119255731268,1231.6899354763152,854.0440933941601,Instagram,0,0.14800354655540482,0
user_574,377836,1,41882.60722137249,1805.4422273229072,1692.7681829249047,Instagram,0,0.12010718309430626,0
user_575,481358,17,48464.97338642439,3487.0165436243483,1479.0000964688923,Instagram,0,0.11100052357396706,0
user_576,88235,29,5817.369025931573,282.4801766624397,222.01017882976905,Instagram,1,0.07164797848273113,0
user_577,448237,11,25240.630366029905,672.8811679400412,1196.5796224479902,Instagram,0,0.0604816004846051,0
user_578,198484,22,12259.34497675458,711.8443670541454,306.87838309762157,Instagram,0,0.0668974210863664,0
user_579,190407,26,13849.39214393979,917.4784252358857,530.776200528396,Instagram,0,0.08034182971058874,0
user_580,450395,28,37908.59872818636,764.7254273573294,1100.3923317964227,Instagram,0,0.08830852138087704,0
user_581,426309,18,37553.965891106345,2686.513121795572,1388.5949197589136,Instagram,0,0.09765000019389887,0
user_582,463894,21,39260.359051782725,1223.4069673623874,1590.662241400887,Instagram,0,0.09069836699881008,0
user_583,212810,17,15727.83652449001,835.5281335366436,185.8731451042405,Instagram,0,0.07870512571369247,0
user_584,433950,7,43816.98368778994,1969.4792120585485,1571.4530810785495,Instagram,0,0.10913219490938367,0
user_585,204687,17,27126.883763586695,1713.8556012646575,517.3001077888733,Instagram,0,0.14342894015076788,0
user_586,74523,20,5810.584679751005,245.6116531501606,213.8370787622834,Instagram,0,0.08413554757140008,0
user_587,237175,9,34209.81412555721,2469.4624789632744,982.9576856629085,Instagram,0,0.15879512718534158,0
user_588,95476,17,13112.069111474611,836.9405084638339,536.8357716228694,Instagram,0,0.15172237412083994,0
user_589,234841,20,15540.936915814078,914.7829101781269,232.119940536949,Instagram,0,0.07106016311687122,0
user_590,280163,22,36036.69308729379,2442.366539702432,1263.1903852867938,Instagram,0,0.14185402787763912,0
user_591,346757,22,37262.069693036174,2431.028926520085,787.6765252811233,Instagram,0,0.11674104674119738,0
user_592,223866,28,23876.99600278668,529.0263759025764,1053.4358677461685,Instagram,0,0.11372632845736032,0
user_593,87672,29,7811.950112283626,341.2577070360911,368.21892636674903,Instagram,0,0.09719667334709448,0
user_594,74847,8,7493.329852977588,568.3573635606141,373.5869417090238,Instagram,0,0.11270023058034692,0
user_595,345894,17,31032.87560400995,854.7526480826496,1298.4247040159785,Instagram,0,0.09594284074343173,0
user_596,211706,7,22011.763378719246,1413.7229588972154,883.7582741367983,Instagram,0,0.11482548728781074,0
user_597,29251,1,3299.366699365237,258.9194800549348,61.434308093473796,Instagram,0,0.12374689711509505,0
user_598,104481,13,12269.243599742378,283.8111337143682,287.59453431672983,Instagram,0,0.12289937182620261,0
user_599,375710,23,38791.3508856502,2363.620349438817,1110.4917040093837,Instagram,0,0.11249491080646883,0
user_600,26945,19,3291.1217604172675,158.26757210826224,134.72286542219143,Instagram,0,0.13301585444229805,0
user_601,353996,27,22700.986433133192,1242.890705542745,1057.8349719279297,Instagram,0,0.07062710344355265,0
user_602,33217,24,2364.9922400299656,59.40974071295218,41.54242255392406,Instagram,0,0.07423742069713826,0
user_603,9308,19,1227.4785417923306,27.716977469720444,57.56223722110401,Instagram,0,0.14103542721134024,0
user_604,269093,29,22133.652114262542,1328.2847225592973,837.2050834350072,Instagram,0,0.09030016358752121,0
user_605,184062,17,9624.488321275465,667.925685951837,331.3791137909561,Instagram,0,0.05771855744813301,0
user_606,395366,13,25848.679167965078,1729.817393185963,465.11210791505596,Instagram,1,0.07093075446312049,0
user_607,221552,29,16031.822519152674,843.728265226063,195.92492404618397,Instagram,0,0.07705403565946108,0
user_608,101235,16,14753.208255600852,383.4655257148297,482.9993239034741,Instagram,0,0.1542912343084818,0
user_609,75740,8,8127.215782722253,498.0574554439494,293.0724995968884,Instagram,0,0.11774948161820822,0
user_610,379496,19,54371.55850877767,1876.5437052627826,1002.1362213339122,Instagram,0,0.15085860835258966,0
user_611,329761,18,35454.69416231175,2647.1936162945367,1143.7063253135957,Instagram,1,0.11901223644979206,0
user_612,0,1,,-10.0,49178.81940828659,Instagram,0,0.109154503213285,0
user_613,280040,14,22787.630264199466,1425.6620114664838,989.0432630921208,Instagram,0,0.08999548471203425,0
user_614,393942,19,43584.59825919728,3352.9961528697772,2052.582102169537,Instagram,0,0.1243588561621675,0
user_615,178247,15,11393.513029400083,249.350556555772,280.6841198323574,Instagram,0,0.06689339907986229,0
user_616,139877,18,19558.464164082183,1255.1062611496227,444.4070883263738,Instagram,0,0.15197621848880216,0
user_617,6237,2,829.1046210866185,33.010441287430496,33.14514879971324,Instagram,1,0.1435401973983906,0
user_618,21056,22,1721.3942166492575,128.00967886440694,46.89851820088202,Instagram,0,0.09005995505863157,0
user_619,177615,28,25803.863286490392,928.9522847236243,348.4023831644131,Instagram,0,0.15247145767180942,0
user_620,188628,17,24996.997035606375,1587.0940865891773,532.7371313575283,Instagram,0,0.1437582344803162,0
user_621,115548,18,13476.442804446717,979.1824478579472,360.40443724125504,Instagram,0,0.1282240254227327,0
user_622,374632,6,23293.190828868395,524.083029772048,505.47754505655587,Instagram,0,0.064924382870916,0
user_623,135415,19,13246.75602310547,580.9875486641563,308.49340614527966,Instagram,0,0.10439195789177644,0
user_624,407716,4,41020.61478318978,2696.635404562889,892.2408790223853,Instagram,0,0.10941314804122247,0
user_625,447438,1,32777.13146842889,1550.198804300289,382.1802610278931,Instagram,0,0.07757389969952723,0
user_626,30375,8,1761.6448853663796,63.4811514099237,62.50983370171991,Instagram,0,0.06214439079763039,0
user_627,141734,29,18095.51470412749,600.5597493831043,613.287698048079,Instagram,0,0.13623662742573184,0
user_628,17964,23,1117.4237676362632,31.166173592566707,40.37848769961903,Instagram,0,0.06618617395504614,0
user_629,114429,7,12521.859629603332,894.4085545663098,221.54169723670105,Instagram,0,0.11918141276605006,0
user_630,253764,3,36451.908816141324,1987.4063380948228,795.6059838388683,Instagram,0,0.15461184856037505,0
user_631,191710,10,26381.312647297073,648.5343598679128,917.6643860721219,Instagram,0,0.14578014393217417,0
user_632,467882,10,36389.645310505184,1563.1106428609273,1236.70583449134,Instagram,0,0.0837592850074537,0
user_633,217139,19,29345.22057092442,1234.3779170721232,887.7871900990594,Instagram,0,0.14491816614286518,0
user_634,68215,14,3413.0181905009185,105.47711363911712,81.96885376410319,Instagram,0,0.05278112083711997,0
user_635,332186,2,17196.86427241895,793.2992169393027,799.9506658919255,Instagram,0,0.05656503933112828,0
user_636,145356,28,16026.271768354347,639.864316400392,378.07272735877854,Instagram,0,0.11725837813446656,0
user_637,204861,1,17716.342797216745,717.6575528958402,500.0396343890103,Instagram,0,0.09242383852710666,0
user_638,478880,23,42450.83676142924,2731.35448124964,1575.9683493544737,Instagram,0,0.09764066069168341,0
user_639,356612,23,37959.246622917766,1267.6795271939138,1204.0998428612252,Instagram,0,0.11337539396591506,0
user_640,455605,28,31517.954567992965,1844.1658726928747,752.5050034129931,Instagram,0,0.07487763620701887,0
user_641,10435,18,742.7167084194267,40.284194786966445,20.36959367651146,Instagram,0,0.07698806869984712,0
user_642,448556,7,44164.89494668338,2388.682666577628,1845.1754237730415,Instagram,0,0.10789902049472985,0
user_643,176150,29,22093.676183617146,1320.7697004532888,466.7325817779362,Instagram,0,0.1355729688665817,0
user_644,0,8,,-10.0,30034.306130783694,Instagram,1,0.119628760817806,0
user_645,52293,1,4169.608753744901,303.3611644932059,93.9268086454578,Instagram,0,0.0873328500350633,0
user_646,490197,25,45604.84934033406,2760.680685449919,2005.763689674726,Instagram,0,0.10275724599591331,0
user_647,79781,23,5350.6305101877415,282.608505848109,72.55234843800844,Instagram,1,0.07151817305466038,0
user_648,192475,3,11060.187351452982,771.8438810915137,549.335648202513,Instagram,0,0.06432714316533061,0
user_649,161196,24,20676.547098379386,1165.512021869666,654.2083477852977,Instagram,0,0.13955847209629488,0
user_650,227507,23,17413.099330217858,652.4454089706501,860.0996638878311,Instagram,1,0.08318708612515807,0
user_651,307063,27,20811.698035276786,674.833774809405,989.8013800591148,Instagram,0,0.07319779064929773,0
user_652,240833,29,28698.09511769259,836.2529392747545,806.7765928177482,Instagram,0,0.12598408295285565,0
user_653,253377,8,28328.857907586433,2095.4094927791166,508.2095970126273,Instagram,0,0.12208084000275549,0
user_654,167319,22,18960.415503494678,1187.0760811085897,314.6555099899831,Instagram,0,0.1222942229788204,0
user_655,122172,25,8905.051166332047,678.9452005708227,174.5352142488185,Instagram,0,0.07987535262704784,0
user_656,357902,15,26221.530354266062,1473.584670847383,1007.0458871473857,Instagram,1,0.08019558681499638,0
user_657,485963,5,35028.34083785186,1695.5136625536359,732.7228262642956,Instagram,0,0.0770770147658768,0
user_658,456968,3,30788.33761346074,726.0810376807896,728.3600349483671,Instagram,0,0.07055806683638656,0
user_659,319717,19,36950.45054203951,2228.058105213339,1032.8076654731415,Instagram,0,0.12577159272958896,0
user_660,60101,1,8101.710271937426,445.0474068043221,376.9669662249528,Instagram,0,0.14847880476142994,0
user_661,496972,28,60845.15015401497,4831.8675319310905,1069.3983395155722,Instagram,0,0.13430619033962,0
user_662,289790,15,37443.58141274678,1286.1692982426816,381.96429940229257,Instagram,0,0.13496571658922585,0
user_663,367329,8,33235.87021574374,1723.0884758524955,412.25296198787487,Instagram,0,0.09629300069851308,0
user_664,24049,2,2775.436880290118,163.9101973287267,128.19924371266796,Instagram,0,0.1275540072905947,0
user_665,211677,3,18082.216466862854,1060.9825585964857,649.1634799948479,Instagram,0,0.093502659738442,0
user_666,361260,24,37047.37997323909,1988.614909192886,775.0913826270224,Instagram,0,0.11020064846664175,0
user_667,360523,14,35390.19397772881,2357.5418590872605,604.7370190646866,Instagram,0,0.106380100176357,0
user_668,69385,24,4696.581456580633,151.6942859882796,102.24772250894105,Instagram,0,0.07134861230925782,0
user_669,127131,14,11277.520988022909,716.5469785949598,164.5602001377031,Instagram,0,0.09563857884194706,0
user_670,434374,11,63584.63370903707,3636.028417464744,3030.527346107965,Instagram,0,0.1617297293866801,0
user_671,197489,16,14783.63665158662,1090.5076649497823,611.5731321857417,Instagram,0,0.08347663641378579,0
user_672,24289,4,1539.4458950492503,109.041517989713,43.867506918692605,Instagram,0,0.06967577586387484,0
user_673,373370,20,34297.044669572875,1334.4576181082261,1529.596890901577,Instagram,0,0.09952888335587401,0
user_674,363937,5,46960.164457573475,1717.532301760671,938.1855765317808,Instagram,0,0.13633096479848417,0
user_675,272967,22,29539.07558383497,2330.6094155007163,1142.7139028312627,Instagram,0,0.12093915712216842,0
user_676,192232,21,22702.115298966222,1172.2444017954308,1004.4619011417458,Instagram,0,0.1294208123616432,0
user_677,305119,14,21043.90023802093,1565.3559450563894,510.75120939810563,Instagram,0,0.07577373874611357,0
user_678,10540,23,1179.3713954301384,35.18402341063319,47.52698995509854,Instagram,0,0.11974216402237857,0
user_679,17364,16,1429.926085724283,83.74953379467033,31.17652683280213,Instagram,0,0.0889686792416353,0
user_680,398827,18,53215.62085336421,3650.1451775562114,1168.3109285043288,Instagram,0,0.1455119060630919,0
user_681,28663,7,3236.909167668573,248.736125480893,46.230466185756775,Instagram,0,0.12322072913983961,0
user_682,52991,10,3703.3093015590703,149.0226789522369,102.21993529015752,Instagram,0,0.07462685957618208,0
user_683,189751,7,10713.65796170952,680.3051762289688,419.85193068910877,Instagram,0,0.06225956684616996,0
user_684,367326,1,19932.32862345686,1043.0344502354164,948.9548892448962,Instagram,0,0.05968626768303134,0
user_685,163049,23,14208.22955467878,335.85037304593726,485.2377461769129,Instagram,0,0.09217669334924858,0
user_686,95704,21,7329.501718236442,450.03128997604443,326.3491534585658,Instagram,0,0.08469742290469627,0
user_687,50115,19,5743.630653732359,352.69219783045173,246.4005257450914,Instagram,0,0.12656337179103866,0
user_688,354151,16,35391.50769915126,2683.9648278995514,599.3099567502742,Instagram,1,0.10920421651725136,0
user_689,220295,29,16875.021684819534,841.0299324903141,496.6774027587525,Instagram,1,0.08267427322485123,0
user_690,192962,19,12527.822010882188,423.6289933678283,183.87010978662846,Instagram,0,0.06807206141124494,0
user_691,198459,4,12447.343770318856,282.2289492175075,464.11323394188975,Instagram,0,0.06648066327794785,0
user_692,150143,29,20489.420525713875,920.7644635883651,983.4099556543368,Instagram,0,0.14914844478235134,0
user_693,191347,28,14226.227882036614,542.2327042424348,220.27291365449796,Instagram,0,0.07833273320163654,0
user_694,466585,18,53737.091265553914,3528.662131028128,2114.8407037830034,Instagram,0,0.12726640183538915,0
user_695,0,2,,-10.0,2992.137956229846,Instagram,1,0.1411013158171975,0
user_696,429411,1,47839.876991714875,3681.0044971192065,1595.1824972056568,Instagram,0,0.12369516380819247,0
user_697,354824,15,48240.63737538959,3750.1602002060667,1235.1923247299783,Instagram,1,0.1500067354528601,0
user_698,5000,5,446.1968607642373,25.546785041886114,10.800313663073657,Instagram,0,0.0965087918938394,0
user_699,202660,20,29511.798915691583,2234.6221173961308,348.53338785385733,Instagram,0,0.15836847143462732,0
user_700,364186,11,23058.254649160444,1513.8034865873265,431.5663258973859,Instagram,0,0.06865619343314998,0
user_701,356754,10,21481.925330344537,1134.494385023292,227.8603993847671,Instagram,0,0.06403370421846033,0
user_702,252492,2,29256.049738020985,901.6268703737401,972.9592077579614,Instagram,0,0.1232935531270404,0
user_703,366835,3,52928.09617603338,2514.9248871465666,753.3853717239462,Instagram,0,0.1531925973118811,0
user_704,492072,23,64406.490273431125,3455.5671456194427,2893.189507137977,Instagram,0,0.14379043498957175,0
user_705,39304,23,2265.5488243353175,162.7518050970114,70.06373046334075,Instagram,0,0.06356514247648254,0
user_706,332593,12,25921.22460806891,1267.0295260338487,984.6850176290927,Instagram,0,0.08470695159468736,0
user_707,83986,20,12012.676186198943,887.2620335299241,317.54648998532076,Instagram,0,0.1573772379886432,0
user_708,483859,5,36437.41002365548,2203.0400153358046,1181.4171542987021,Instagram,0,0.08230056110001052,0
user_709,152836,5,19580.89628898976,552.5717925003577,934.133426091819,Instagram,0,0.13784449676504187,0
user_710,109940,6,14568.50336204017,1161.0934326916004,193.8974789969062,Instagram,0,0.1448380414201262,0
user_711,480243,9,47805.89045224123,2468.4074184155374,963.6477567732296,Instagram,0,0.10669170738028455,0
user_712,301638,2,26735.65124688262,1163.3082299970936,1101.4963478656175,Instagram,0,0.09614324397040601,0
user_713,266517,21,25322.43133552171,1507.870409295043,353.23495901711743,Instagram,0,0.10199550761802763,0
user_714,144233,12,10485.229876239957,278.2108832694053,136.58526144738673,Instagram,0,0.07557234489303244,0
user_715,98532,3,13689.946574800728,796.649735506977,334.8787630888679,Instagram,0,0.1504229597835888,0
user_716,355802,20,33823.23751037613,1687.58202507393,462.9291251141438,Instagram,0,0.10110608894993338,0
user_717,386777,26,53470.35150012889,2374.1073581313135,1786.07751339783,Instagram,0,0.149001973673869,0
user_718,0,22,,-10.0,5849.502054064324,Instagram,0,0.06639807028497051,0
user_719,28350,12,4219.260393285372,216.669075709274,193.35992155179332,Instagram,0,0.16329063105983913,0
user_720,94008,24,8867.521640439965,293.9321722686996,366.58337329167074,Instagram,0,0.10135347189601243,0
user_721,357441,17,19581.719627248945,930.8720428837538,743.8744429751447,Instagram,0,0.05946846084558807,0
user_722,26351,10,1417.7413722905173,106.56204108333903,49.16409660332687,Instagram,0,0.059711870895874285,0
user_723,89668,24,11174.49123638815,341.55646279684527,497.6965218287686,Instagram,0,0.13398028528587416,0
user_724,115585,27,13396.712222093245,439.9134969537197,253.49905206713913,Instagram,0,0.12190271030941821,0
user_725,409521,14,53324.98082949677,1108.1877036417227,2395.59030039363,Instagram,0,0.13876885149609453,0
user_726,338497,23,20491.509414042295,427.27672012759126,852.0306487592372,Instagram,0,0.06431612919148214,0
user_727,0,17,,-10.0,22331.68276627595,Instagram,0,0.059431759831116586,0
user_728,66953,18,6752.740916638371,431.68487532623,219.12797644766985,Instagram,0,0.11057837241665454,0
user_729,320602,19,28456.48064038389,1175.3227497756734,564.854494382537,Instagram,0,0.09418736590708136,0
user_730,283502,17,27271.388044008927,1688.0626335330226,734.7434633299414,Instagram,1,0.10474068662962481,0
user_731,4267,14,636.460774064946,27.82119966775678,26.567671463169123,Instagram,0,0.1619052367461617,0
user_732,83745,9,12316.795520513026,950.5340097176959,138.82431895636975,Instagram,0,0.16008303599244242,0
user_733,352732,8,50875.07920302046,3969.4344897229794,2100.226585113276,Instagram,0,0.16143911036667136,0
user_734,301657,2,38728.01303457061,1687.2876088579594,759.1786410185659,Instagram,0,0.1364943604307115,0
user_735,158164,13,13520.512890367081,963.3813555622805,213.25050524587098,Instagram,0,0.09292345129849544,0
user_736,12338,25,1125.3871417582075,74.70921085279433,16.462222448165562,Instagram,0,0.09860257538167995,0
user_737,132484,7,13905.7331936058,536.7612488528437,154.21458776448216,Instagram,0,0.11017714614763387,0
user_738,8543,9,1136.6755861066547,38.558752233108244,35.17267485973127,Instagram,0,0.1416840703733459,0
user_739,369035,22,20987.494014837896,996.781699247414,393.1040510219361,Instagram,0,0.06063755406697805,0
user_740,427712,22,39533.286965559724,2644.023015484197,1959.9524668318634,Instagram,0,0.10319388384678425,0
user_741,61692,11,3594.2848894129206,278.95269138535485,118.53042295632312,Instagram,0,0.06470479160595537,0
user_742,221156,14,22439.761321625152,1476.8671497657829,348.16211458092624,Instagram,1,0.10971798452663215,0
user_743,224992,4,31474.14941948109,2244.497734252748,1181.8700991563453,Instagram,0,0.15511892535241334,0
user_744,307569,26,39445.26057632059,2216.1869335968518,1810.9217622308663,Instagram,0,0.14134184287801535,0
user_745,39756,26,2893.610315184388,202.91288930632314,115.18646613046042,Instagram,0,0.0807855335200013,0
user_746,0,29,,-10.0,1916.4961730025211,Instagram,0,0.15942514370231578,0
user_747,167807,13,19588.9568244977,834.8643467451802,897.8670300503164,Instagram,0,0.1270607793554095,0
user_748,310439,2,15845.666457323041,841.712582051376,661.6702741334035,Instagram,0,0.05588553407757344,0
user_749,115352,23,8713.845628540945,595.0265810170937,142.31588620206102,Instagram,0,0.08193345668701105,0
user_750,346186,5,26334.82944460762,599.4703632722402,317.89919634272263,Instagram,0,0.07872126257047536,0
user_751,86999,11,4952.455539256353,339.1677138688128,159.92678922462323,Instagram,0,0.06266221499499752,0
user_752,18955,6,2767.1011650129235,84.87608941813944,44.941686663832705,Instagram,0,0.15283138702690033,0
user_753,300985,18,29444.01698379344,1498.1415295041022,1277.388577147356,Instagram,0,0.10704701925492931,0
user_754,71640,21,9999.615775572162,684.9389456949078,243.32451318725376,Instagram,0,0.1525387944507862,0
user_755,197582,10,16245.498360159656,572.3169617413057,755.6706921604036,Instagram,0,0.08894274789232505,0
user_756,429127,4,26830.46063791278,932.3168222468481,875.4115758176112,Instagram,0,0.06673592907455658,0
user_757,453247,9,44161.49188066617,1950.4304403640513,764.2983193435432,Instagram,1,0.10342312390456808,0
user_758,220798,6,13556.039703165181,998.7895911100945,211.2567085695054,Instagram,0,0.06687599526646429,0
user_759,401573,2,39595.72035771997,792.9663421524357,1308.9908608360001,Instagram,0,0.10383585938474052,0
user_760,426695,17,60603.37057404152,4489.678641578926,2452.942300299971,Instagram,1,0.15830040547913712,0
user_761,62476,5,6377.351042923427,186.39990419889494,263.1309447364004,Instagram,0,0.10927207074490558,0
user_762,307955,25,34383.167339597545,2730.2016797309875,723.0881926774816,Instagram,0,0.12286359114807686,0
user_763,168280,6,11049.911617395246,854.0567252205461,200.77546153870787,Instagram,0,0.07193215952076598,0
user_764,152222,26,8276.852444270071,411.19826201070384,88.31610283448907,Instagram,0,0.057655048607397515,0
user_765,72180,12,4408.811871013848,223.8054643242056,163.86656993406828,Instagram,0,0.06645170276076644,0
user_766,175358,23,19263.630004885898,941.8558993079752,251.63560407214615,Instagram,0,0.11665918582708527,0
user_767,113856,21,6774.565200046784,393.78256850948736,181.764619801,Instagram,0,0.06455621476564495,0
user_768,331594,10,29047.39863471992,739.0617396727025,989.5660531328145,Instagram,0,0.09281237425142022,0
user_769,415568,22,43638.4607512315,958.1730385339788,2072.1442840125264,Instagram,0,0.11230118313676221,0
user_770,187141,21,16630.33733883882,390.1838966764924,373.7183622101984,Instagram,0,0.09294724083832784,0
user_771,375032,27,24890.266343113497,1161.4276406385864,497.57848936670655,Instagram,0,0.07079201900936131,0
user_772,0,25,,-10.0,15594.501110927413,Instagram,0,0.0830045380394164,0
user_773,15397,6,2199.180505326954,126.06224685304305,76.46454135046032,Instagram,0,0.1559854058277884,0
user_774,435771,27,51245.897221454165,4076.4336780005588,1193.229525080444,Instagram,0,0.12969096251135384,0
user_775,179031,8,17832.34406066988,769.9897456679531,840.332690772689,Instagram,0,0.10859944086281437,0
user_776,394944,2,20249.36695109837,1102.182666584414,886.8107612108486,Instagram,1,0.05630762938263053,0
user_777,444733,12,66372.63783058836,2982.5363684541144,1258.3788741889307,Instagram,0,0.15877740818250813,0
user_778,120180,13,14078.545407563823,997.2720669451478,275.4566214668514,Instagram,0,0.12773568061221355,0
user_779,67234,25,5492.496584181003,407.18175353202577,167.47728205589135,Instagram,0,0.09023939702782699,0
user_780,40954,21,5648.656870155147,410.32598579024796,231.27230338161507,Instagram,0,0.15359318160196828,0
user_781,0,7,,-10.0,7999.440735379646,Instagram,0,0.08268603164974196,0
user_782,80459,10,8400.052994446502,181.87081670153842,316.962611315835,Instagram,0,0.11060150415073362,0
user_783,410995,13,46691.940353913946,3286.5975761474024,1677.6150777723694,Instagram,0,0.1256855996005638,0
user_784,196004,17,14133.130505841658,920.156264050134,272.19284126013684,Instagram,0,0.07818962679920782,0
user_785,467152,26,69063.6245586256,2328.940380941516,2572.904593521807,Instagram,0,0.15833276863438223,0
user_786,418682,21,52259.548357909865,4043.8023371197796,2487.937441520388,Instagram,0,0.1404199085142185,0
user_787,431155,28,45608.14612452254,1317.6501586788727,541.4340874064925,Instagram,0,0.1100931924032144,0
user_788,201968,26,13745.832980426916,835.3754476231774,313.2136803600645,Instagram,0,0.07374644551815217,0
user_789,429486,14,23787.434589075427,796.722371115399,654.7983453370248,Instagram,0,0.05876549015690349,0
user_790,60163,2,4933.725970395993,226.3733540068953,226.80542718293444,Instagram,0,0.08953849960251022,0
user_791,476853,28,59758.61406923138,3773.73220551935,2897.7225575569896,Instagram,0,0.13930932348608002,0
user_792,52934,22,4072.3782944319396,219.0918285846801,113.06799454663755,Instagram,0,0.0832081104311644,0
user_793,196967,11,20475.827008233813,934.7237528033303,819.0563508136902,Instagram,0,0.11285955064478229,0
user_794,0,1,,-10.0,81878.6348108702,Instagram,0,0.13149432394523408,0
user_795,317242,19,19286.527992187366,1357.3777270680268,607.7439049062829,Instagram,0,0.06698876448944867,0
user_796,455137,21,53947.29831609303,1544.4497058359625,1139.581683194752,Instagram,0,0.12442699605860158,0
user_797,6486,4,383.88745776873503,17.584415146377403,7.170345844556685,Instagram,0,0.0630037340054994,0
user_798,140407,19,20571.44717028252,1526.9250119565593,442.70194204023943,Instagram,0,0.1605409568203816,0
user_799,350044,26,34598.14348644517,2447.85231661445,1115.8980836887936,Instagram,1,0.10902027712729948,0
user_800,127020,29,8264.887920130863,364.1220821629849,92.28745299183389,Instagram,1,0.06866082077850481,0
user_801,103795,21,8743.520950210197,575.2056568699235,404.73721558355476,Instagram,0,0.09367950115770196,0
user_802,221184,11,20203.310392092313,1401.9006337672645,328.33103565139237,Instagram,0,0.0991642345807607,0
user_803,491419,8,61829.60199582209,4534.165378630601,1162.615831748018,Instagram,0,0.13741101423876714,0
user_804,143202,11,17806.07730137426,937.8522549115728,547.1993994652415,Instagram,0,0.13471270621744857,0
user_805,350652,4,38990.41620775458,1258.1292268838613,1497.4109738680622,Instagram,0,0.11905238358402775,0
user_806,238027,17,14422.786971816042,509.3918447795582,199.45506026183074,Instagram,1,0.06357108175483214,0
user_807,119324,27,7774.786369532756,293.4335026675808,176.5481998618279,Instagram,0,0.0690956393689632,0
user_808,323710,7,19220.505278217315,1069.2011285615315,936.9416675548534,Instagram,0,0.0655730378250091,0
user_809,198775,8,21411.501999798274,470.3802399545052,438.801298312512,Instagram,0,0.11229120129827841,0
user_810,290336,3,39983.286655465505,2325.5298343660766,900.5038140584495,Instagram,0,0.14882522423636763,0
user_811,264206,22,24671.569814078426,1032.7828581078186,1072.2249345669459,Instagram,0,0.10134734868531822,0
user_812,85076,2,5622.231924762922,212.03971174416736,67.5150064849854,Instagram,0,0.06937075841591135,0
user_813,90780,23,9604.908227702323,698.9471954594,274.5517561887085,Instagram,0,0.11652794865995186,0
user_814,153617,15,20150.744029825975,959.1783121838453,507.48985029411364,Instagram,0,0.1407227858394835,0
user_815,22689,24,2817.3204963666867,72.41410353261361,63.850259666425345,Instagram,0,0.13017695180773617,0
user_816,274318,22,37895.68149788925,2637.7215619897042,812.0280477787586,Instagram,0,0.15072080981801309,0
user_817,351605,22,27351.426690318818,625.2119154189294,373.4827521225077,Instagram,0,0.08063059785230658,0
user_818,389318,5,27016.87316969556,1718.4069603255202,610.3931117824642,Instagram,0,0.07537712934363051,0
user_819,366177,24,50525.70613727613,3356.6436230851796,592.2671832973829,Instagram,0,0.14876580709235887,0
user_820,10348,1,1197.8434116626981,49.29863074007284,49.397330869152285,Instagram,0,0.12529371601004283,0
user_821,417930,26,33891.15277180571,2355.00372992255,878.7674878384628,Instagram,0,0.08883048354884006,0
user_822,39102,4,4857.829347348626,247.4557106473226,134.83465603525386,Instagram,0,0.13401155219761654,0
