username,followers,post_frequency,likes,comments,shares,platform,verified,engagement_rate,is_fake,like_ratio,comment_ratio,share_ratio,like_comment_ratio,platform_weight,platform_engagement,low_engagement_flag,is_viral,fake_flag,engagement_score,iso_pred,iso_score,cluster,km_pred,eng_component,auth_component,platform_component,viral_component,influence_score,tier
user_364,148443,1,9552,747,313,Instagram,0,0.0714887195758641,0,0.0643479315292738,0.0050322345950971,0.0021085534514931,12.770053475935828,1.0,0.0714887195758641,0,0,0,0.0807380610739475,0,0.08737937487677827,2,0,49.177865309861225,100.0,48.984566994705844,0,59.46805952288567,Strong
user_365,471587,8,43760,2216,2371,Instagram,0,0.1025197895616291,0,0.0927930583328208,0.0046990269027772,0.005027704326031,19.73838520523229,1.0,0.1025197895616291,0,0,0,0.1172742251164684,0,0.09163957633757047,2,0,75.3686463002573,100.0,72.75553101974585,0,74.69856472405209,Strong
user_366,374616,22,43760,2216,1162,Instagram,0,0.1258301834411771,0,0.1168129497939223,0.0059153906934033,0.0031018429538514,19.73838520523229,1.0,0.1258301834411771,0,1,0,0.1379492600422833,0,0.03209510257149961,1,0,90.18944990406787,100.0,90.6121674352622,10,85.19821344867958,Elite
user_367,134121,28,8883,432,220,Instagram,0,0.0710925209325907,0,0.0662312389558682,0.0032209721072762,0.0016403098694462,20.515011547344116,1.0,0.0710925209325907,0,0,0,0.0775941127787594,0,0.12154007088188279,2,0,46.92414044841791,100.0,48.68106396692299,0,58.505868972751756,Strong
user_368,163688,29,11267,585,391,Instagram,1,0.074794731440301,0,0.0688321685157128,0.0035738722447583,0.0023886906798299,19.226962457337883,1.0,0.074794731440301,0,0,0,0.0831459850447192,0,0.11674775007041094,2,0,50.90397452282105,100.0,51.51709613830081,0,60.66500903678858,Strong
user_369,366871,8,43760,1359,1595,Instagram,0,0.1273308601661074,0,0.1192789836209457,0.0037042993313726,0.004347577213789,32.1764705882353,1.0,0.1273308601661074,0,1,0,0.1397303139250581,0,0.01810431813469715,1,0,91.46619018040234,100.0,91.76174211824596,10,85.93882449581012,Elite
user_370,376037,11,24674,859,709,Instagram,0,0.0697856859830282,0,0.0656158835433747,0.0022843496783561,0.0018854527612974,28.690697674418605,1.0,0.0697856859830282,0,0,0,0.0758409411839792,0,0.11677159419108846,2,0,45.667387461869204,100.0,47.67997935762767,0,57.80295085627322,Strong
user_371,284076,9,20867,1467,578,Instagram,0,0.0806544727467297,0,0.0734556949548712,0.0051641110125459,0.0020346667793125,14.214577656675749,1.0,0.0806544727467297,0,0,0,0.0898879173179008,0,0.09056848198621498,2,0,55.736897634658455,100.0,56.005877861104935,0,63.49593462608438,Strong
user_372,118796,5,17383,719,517,Instagram,0,0.1567308663591366,0,0.1463264756389104,0.0060523923364423,0.0043519983837839,24.14305555555556,1.0,0.1567308663591366,0,1,0,0.1714872554631469,1,-0.043872741194393106,1,0,100.0,70.0,100.0,10,82.0,Elite
user_373,292999,14,22130,1540,983,Instagram,0,0.0841402189085969,0,0.0755292680179795,0.0052559906347803,0.003354960255837,14.36080467229072,1.0,0.0841402189085969,0,0,0,0.0961061300550513,0,0.0877270253209958,2,0,60.19439480816751,100.0,58.676090220916464,0,65.8129759674503,Strong
user_374,193506,28,22478,1405,639,Instagram,0,0.1267247527208458,0,0.1161617727615681,0.0072607567723998,0.0033022231868779,15.987197724039827,1.0,0.1267247527208458,0,1,0,0.1405899558670015,0,0.02533272058608338,1,0,92.08242054890503,100.0,91.29744107148116,10,86.09245643385825,Elite
user_375,466910,3,43760,2114,2371,Instagram,1,0.1033282645477715,0,0.0937225589514039,0.004527639159581,0.0050780664367865,20.6903073286052,1.0,0.1033282645477715,0,0,0,0.1180120365809256,0,0.08607672404718064,2,0,75.89754305185149,100.0,73.37485319650455,0,75.0339878600415,Elite
user_376,175088,21,15307,772,461,Instagram,0,0.0944667824179841,0,0.0874246093393036,0.0044092113679978,0.0026329617106826,19.802069857697283,1.0,0.0944667824179841,0,0,0,0.1041419172073471,0,0.11150465946158766,2,0,65.9548118335093,100.0,66.58662536509746,0,69.69924980642321,Strong
user_377,270544,5,14001,849,671,Instagram,0,0.0573695960730971,0,0.0517512862972381,0.0031381217103317,0.0024801880655272,16.471764705882354,1.0,0.0573695960730971,0,0,0,0.0654680939144834,0,0.101458871661531,2,0,38.23165965076077,100.0,38.16878858283241,0,52.926421576870794,Strong
user_378,381002,5,28352,966,1228,Instagram,0,0.0801728074918241,0,0.0744143075364433,0.002535419761576,0.0032230801938047,29.319544984488108,1.0,0.0801728074918241,0,0,0,0.0891543876410097,0,0.102166671624077,2,0,55.211070262768736,100.0,55.63690420174594,0,63.21180894545668,Strong
user_379,174714,19,23252,1623,569,Instagram,0,0.1456322904861659,0,0.1330860720949666,0.0092894673580823,0.0032567510331169,14.317733990147785,1.0,0.1456322904861659,0,1,0,0.1614352599104822,1,-0.012907521411185674,1,0,100.0,70.0,100.0,10,82.0,Elite
user_380,16151,27,2203,116,98,Instagram,0,0.1496501764596619,0,0.1364002228964151,0.00718221781933,0.0060677357439167,18.82905982905983,1.0,0.1496501764596619,0,1,0,0.1689678657668256,1,-0.01563426917069688,1,0,100.0,70.0,100.0,10,82.0,Elite
user_381,445623,14,43760,1691,814,Instagram,0,0.1038209428148906,0,0.0981995992127875,0.0037946874375873,0.0018266561645157,25.8628841607565,1.0,0.1038209428148906,0,0,0,0.1112689425815094,0,0.09576020801448809,2,0,71.06378716191111,100.0,73.75226323647351,0,73.17596751205915,Strong
user_382,67690,26,4150,228,195,Instagram,0,0.0675579849313044,0,0.061308908258236,0.0033682966464765,0.0028807800265918,18.12227074235808,1.0,0.0675579849313044,0,0,0,0.0766878416309646,0,0.1146935685030191,2,0,46.27448414836998,100.0,45.97347675931693,0,57.70448901121138,Strong
user_383,5499,4,712,56,25,Instagram,0,0.1442080378250591,0,0.1294780869248954,0.0101836697581378,0.0045462811420258,12.491228070175438,1.0,0.1442080378250591,0,1,0,0.1634842698672485,1,-0.02407396950789631,1,0,100.0,70.0,100.0,10,82.0,Elite
user_384,7295,25,1034,30,12,Instagram,0,0.1474982864976011,0,0.1417409184372858,0.004112405757368,0.0016449623029472,33.354838709677416,1.0,0.1474982864976011,0,1,0,0.1549006168608636,1,-0.04476346091639838,1,0,100.0,70.0,100.0,10,82.0,Elite
user_385,384029,13,42266,2216,1511,Instagram,0,0.1197643927932526,0,0.1100593965559892,0.0057703975481018,0.0039345986891614,19.06450157870997,1.0,0.1197643927932526,0,0,0,0.1334039877196774,0,0.059015983089470536,2,0,86.93119236492018,100.0,85.96554418503646,0,81.96558578297535,Elite
user_386,389215,10,43760,1819,2371,Instagram,0,0.1231966907750215,0,0.1124314324987474,0.0046735094998908,0.0060917487763832,24.043956043956044,1.0,0.1231966907750215,0,1,0,0.1400536978276788,0,0.00265066877790876,1,0,91.69800644221627,100.0,88.59481323329274,10,85.39816522354506,Elite
user_387,322184,25,42748,2216,546,Instagram,0,0.1412546867628435,0,0.1326819457204578,0.0068780572592059,0.0016946837831797,19.28191249436175,1.0,0.1412546867628435,0,1,0,0.1515221115884091,0,0.00545133743942805,1,0,99.91908604884831,100.0,100.0,10,90.96763441953934,Elite
user_388,275327,18,32129,2058,1034,Instagram,0,0.1279242500735489,0,0.1166939675367835,0.0074747482084939,0.0037555343282714,15.604176784847011,1.0,0.1279242500735489,0,1,0,0.1429100669385857,0,0.02848530512594738,1,0,93.74558148935122,100.0,92.21630105382519,10,86.94149280650552,Elite
user_389,423515,8,43760,1734,1820,Instagram,0,0.1117174126064012,0,0.1033257381674793,0.0040943059868009,0.0042973684521209,25.221902017291065,1.0,0.1117174126064012,0,0,0,0.124406455497444,0,0.08150580446717154,2,0,80.48135281383065,100.0,79.80125540544869,0,78.152792206622,Elite
user_390,144946,8,12299,486,521,Instagram,0,0.0917997047176189,0,0.0848522898182771,0.0033529728312612,0.0035944420680805,25.254620123203285,1.0,0.0917997047176189,0,0,0,0.1023415616850413,0,0.10519803737644973,2,0,64.66423526573702,100.0,64.54354376667204,0,68.77440285962922,Strong
user_391,379480,7,25018,1690,664,Instagram,0,0.0721302835459049,0,0.0659270580794771,0.0044534626330768,0.0017497628333509,14.79479597871082,1.0,0.0721302835459049,0,0,0,0.0800832718456835,0,0.10415407752955275,2,0,48.708482666068235,100.0,49.47602906992908,0,59.378598880413115,Strong
user_392,33711,8,3724,177,67,Instagram,0,0.1177063866393758,0,0.1104683931061078,0.0052505117024116,0.0019874818308563,20.921348314606742,1.0,0.1177063866393758,0,0,0,0.1269318620035003,0,0.0667123885585097,2,0,82.29167884134861,100.0,84.3890342461411,0,79.79447838576766,Elite
user_394,185423,19,25336,731,840,Instagram,0,0.1451114478786342,0,0.1366389282882922,0.0039423372505029,0.0045301823398391,34.612021857923494,1.0,0.1451114478786342,0,1,0,0.1581141498088155,1,-0.018511906403120726,1,0,100.0,70.0,100.0,10,82.0,Elite
user_395,455483,29,43760,2216,1912,Instagram,0,0.1051367449498664,0,0.0960738381015317,0.0048651651104432,0.0041977417378914,19.73838520523229,1.0,0.1051367449498664,0,0,0,0.1183973935360924,0,0.10248571617512586,2,0,76.17378441107446,100.0,74.76021704628182,0,75.42155717368615,Elite
user_396,180426,6,22597,1415,1083,Instagram,0,0.1390874929333909,0,0.1252424816822409,0.0078425504084777,0.0060024608426723,15.958333333333334,1.0,0.1390874929333909,0,1,0,0.1589349650272133,1,-0.009855076673536356,1,0,100.0,70.0,100.0,10,82.0,Elite
user_397,389207,1,22981,1710,285,Instagram,0,0.0641715077066959,0,0.0590457006168953,0.0043935489341147,0.0007322581556857,13.431326709526592,1.0,0.0641715077066959,0,0,0,0.0700295729521822,0,0.06366407230260684,2,0,41.501534899011084,100.0,43.3793081304326,0,55.27647558569095,Strong
user_398,134629,23,10617,296,397,Instagram,0,0.0840086459826634,0,0.0788611666134339,0.002198634766655,0.0029488446025744,35.74747474747475,1.0,0.0840086459826634,0,0,0,0.0921049699544674,0,0.09826034434861286,2,0,57.32618161041788,100.0,58.57530042248319,0,64.6455327286638,Strong
user_399,301504,15,18364,1020,201,Instagram,0,0.064957678836765,0,0.0609079813203141,0.0033830396943324,0.0006666578221184,17.98628795298727,1.0,0.064957678836765,0,0,0,0.0696740341753343,0,0.09480998855880168,2,0,41.24666856364047,100.0,43.98154471650489,0,55.29497636875717,Strong
user_400,214090,1,24631,1378,415,Instagram,0,0.1234247279181652,0,0.1150497454341632,0.006436545378112,0.00193843710589,17.861493836113127,1.0,0.1234247279181652,0,1,0,0.1337381475080573,0,0.025230283386302066,1,0,87.1707332708311,100.0,88.7694982418512,10,83.62219295670268,Elite
user_401,134272,25,16987,700,478,Instagram,0,0.1352850929456625,0,0.1265118565300286,0.0052132983794089,0.0035599380362249,24.232524964336665,1.0,0.1352850929456625,0,1,0,0.1476182673975214,0,0.024567766526995105,1,0,97.12063331294598,100.0,97.8549829035729,10,89.41924990589298,Elite
user_402,244548,17,34864,1656,983,Instagram,0,0.1533563962902988,0,0.1425650588023619,0.0067716767260415,0.0040196607618954,21.04043452021726,1.0,0.1533563962902988,0,1,0,0.1681673945401312,1,-0.018764776079070122,1,0,100.0,70.0,100.0,10,82.0,Elite
user_403,462713,1,43410,967,1624,Instagram,1,0.0994158365984962,0,0.0938162532714663,0.0020898483509216,0.0035097349761083,44.84504132231405,1.0,0.0994158365984962,0,0,0,0.1085251549016344,0,0.060018155907990756,2,0,69.09691559531424,100.0,70.37778657664751,0,71.7143235534552,Strong
user_404,179047,15,25091,1624,1164,Instagram,0,0.1557077192022206,0,0.1401363887694292,0.009070244125844,0.0065010863069473,15.440615384615384,1.0,0.1557077192022206,0,1,0,0.1777801359419593,1,-0.06215436150024689,1,0,100.0,70.0,100.0,10,82.0,Elite
user_405,284501,23,39201,2076,1394,Instagram,0,0.1499854130565446,0,0.1377886193721638,0.0072969866538254,0.0048998070305552,18.87385652383245,1.0,0.1499854130565446,0,1,0,0.1670820137714805,1,-0.005475243715364897,1,0,100.0,70.0,100.0,10,82.0,Elite
user_406,120121,2,9816,230,472,Instagram,1,0.0875617086104844,0,0.0817176014185696,0.0019147359745589,0.0039293712173558,42.493506493506494,1.0,0.0875617086104844,0,0,0,0.097335187019755,0,0.06276409061482258,2,0,61.075438635040335,100.0,61.29707972121158,0,66.68959139825846,Strong
user_407,78505,14,10746,653,486,Instagram,0,0.1513916311062989,0,0.1368830010827335,0.0083179415323864,0.0061906884911789,16.431192660550458,1.0,0.1513916311062989,0,1,0,0.1720909496210432,1,-0.03517152301456561,1,0,100.0,70.0,100.0,10,82.0,Elite
user_409,258186,8,20574,454,891,Instagram,0,0.0848961601326175,0,0.0796867374683367,0.0017584222227386,0.0034510004415421,45.21758241758242,1.0,0.0848961601326175,0,0,0,0.0935565832384405,0,0.06385875963926868,2,0,58.36676391016458,100.0,59.2551695646027,0,65.19773947698637,Strong
user_410,455351,8,43760,2216,1868,Instagram,0,0.1050705938935019,0,0.0961016885874852,0.0048665754549786,0.0041023298510379,19.73838520523229,1.0,0.1050705938935019,0,0,0,0.1181418290505566,0,0.10555666557737764,2,0,75.99058418617398,100.0,74.70954285484143,0,75.33814224543788,Elite
user_411,313252,19,25949,1996,341,Instagram,0,0.0902979071163153,0,0.082837459936409,0.0063718667398771,0.0010885804400291,12.99399098647972,1.0,0.0902979071163153,0,0,0,0.0988469347362506,0,0.05125531458801913,2,0,62.15912802589669,100.0,63.393110450326354,0,67.54227330042396,Strong
user_412,113296,7,12804,650,507,Instagram,0,0.1232258861742691,0,0.1130136986301369,0.0057371840135574,0.0044750035305747,19.66820276497696,1.0,0.1232258861742691,0,1,0,0.1379130772489761,0,0.031519148006504905,1,0,90.16351243526226,100.0,88.61717800465027,10,84.78884057503497,Elite
user_413,95179,19,10563,270,145,Instagram,0,0.1153405688229546,0,0.1109803633154372,0.0028367602097101,0.0015234452978072,38.97785977859779,1.0,0.1153405688229546,0,0,0,0.1212242196282793,0,0.027601191736748354,2,0,78.20018168124875,100.0,82.57672902335163,0,77.79541847716983,Elite
user_414,91272,6,9706,633,327,Instagram,0,0.1168594968884214,0,0.1063414847927075,0.0069353142256113,0.0035826978701025,15.309148264984229,1.0,0.1168594968884214,0,0,0,0.1309602068542378,0,0.05493102325719679,2,0,85.17937930209398,100.0,83.74028491805325,0,80.81980870444825,Elite
user_415,39467,6,3474,172,132,Instagram,0,0.0957255428585907,0,0.0880229052119492,0.0043580713000734,0.003344566346568,20.08092485549133,1.0,0.0957255428585907,0,0,0,0.1067727468518002,0,0.10943609420703865,2,0,67.8407099524449,100.0,67.55088309657526,0,70.64646060029301,Strong
user_416,286472,3,30036,1145,380,Instagram,0,0.110171325644391,0,0.1048479432544891,0.0039969002206149,0.001326482169287,26.209424083769637,1.0,0.110171325644391,0,0,0,0.1168211902035801,0,0.07362044547635632,2,0,75.0438903086143,100.0,78.61689477687909,0,75.74093507882154,Elite
user_417,354556,7,38876,1923,747,Instagram,0,0.117177540360338,0,0.109646995115017,0.0054236848339895,0.0021068604113313,20.20582120582121,1.0,0.117177540360338,0,0,0,0.1268149460169902,0,0.06697171571553873,2,0,82.20786815467122,100.0,83.98391815186686,0,79.67993089224186,Elite
user_418,481047,19,43760,2216,2345,Instagram,0,0.1004496442135591,0,0.0909682421883932,0.0046066184801069,0.004874783545059,19.73838520523229,1.0,0.1004496442135591,0,0,0,0.1148058297837841,0,0.09061569534062153,2,0,73.59918846990567,100.0,71.16972200258498,0,73.67361978847927,Strong
user_419,136059,8,12849,690,445,Instagram,0,0.1027789414886189,0,0.0944369721958856,0.0050713293497673,0.0032706399429659,18.59479015918958,1.0,0.1027789414886189,0,0,0,0.1143915507243181,0,0.11032582359688003,2,0,73.30221443336605,100.0,72.95405112028766,0,73.91169599740395,Strong
user_420,59871,10,3081,143,61,Instagram,0,0.0548679661271734,0,0.0514606403768101,0.0023884685406958,0.0010188572096674,21.39583333333333,1.0,0.0548679661271734,0,0,0,0.0592941490872041,0,0.08551376026375929,2,0,33.80589572464436,100.0,36.25244617260311,0,50.77284752437836,Strong
user_421,416615,20,43760,2216,1704,Instagram,0,0.1144461913277246,0,0.1050370245910492,0.0053190595633858,0.0040901071732894,19.73838520523229,1.0,0.1144461913277246,0,0,0,0.1279454652376894,0,0.0873544776984202,2,0,83.01827565339786,100.0,81.89160230120928,0,79.585630721601,Elite
user_422,129391,15,8649,649,292,Instagram,0,0.0741164377738791,0,0.0668439072269323,0.0050158048086806,0.0022567257382661,13.306153846153846,1.0,0.0741164377738791,0,0,0,0.0836456940590922,0,0.08645426568873116,2,0,51.2621886292373,100.0,50.997497737397346,0,60.70437499917439,Strong
user_423,440430,15,43760,2100,1512,Instagram,0,0.1075585223531548,0,0.099357446132189,0.0047680675703289,0.0034330086506368,20.828177058543552,1.0,0.1075585223531548,0,0,0,0.1191926072247576,0,0.10279773796332509,2,0,76.74382968282649,100.0,76.61538941245006,0,76.02060975562061,Elite
user_424,493738,29,43760,2216,2371,Instagram,0,0.0979203545200085,0,0.0886300021468876,0.004488210346378,0.0048021420267429,19.73838520523229,1.0,0.0979203545200085,0,0,0,0.1120128489198724,0,0.08797529509293978,2,0,71.59705299580537,100.0,69.23219118776368,0,72.48525943587488,Strong
user_425,87416,1,8745,644,326,Instagram,0,0.1111352612793996,0,0.1000388944815594,0.0073670723894939,0.0037292944083462,13.55813953488372,1.0,0.1111352612793996,0,0,0,0.1259609224855861,0,0.053940792828794715,2,0,81.59566531789783,100.0,79.35530564420512,0,78.50932725600016,Elite
user_426,333415,20,34753,1645,869,Instagram,0,0.1117736154642112,0,0.1042334628016136,0.0049337912211508,0.0026063614414468,21.11360874848117,1.0,0.1117736154642112,0,0,0,0.1219201295682557,0,0.09270163451000007,2,0,78.69904151792316,100.0,79.8443089034982,0,77.4484783878689,Elite
user_427,307208,7,43760,2078,1872,Instagram,0,0.1553019452618421,0,0.1424442071821046,0.0067641467670112,0.0060935913127262,21.04858104858105,1.0,0.1553019452618421,0,1,0,0.1742532746543058,1,-0.03498325368672406,1,0,100.0,70.0,100.0,10,82.0,Elite
user_428,257687,27,34714,1948,1575,Instagram,0,0.1483854443569136,0,0.1347138194786698,0.0075595586894177,0.0061120661888259,17.81118522319138,1.0,0.1483854443569136,0,1,0,0.1681691354239833,1,-0.011905236417692255,1,0,100.0,70.0,100.0,10,82.0,Elite
user_429,202163,4,28590,1586,429,Instagram,0,0.1513877415748678,0,0.1414205368934968,0.0078451546524339,0.002122050028937,18.01512287334593,1.0,0.1513877415748678,0,1,0,0.1634769962851758,1,-0.03573475469729792,1,0,100.0,70.0,100.0,10,82.0,Elite
user_430,108450,29,14247,974,256,Instagram,0,0.1427109266943292,0,0.1313692946058091,0.0089810972798524,0.0023605348086675,14.612307692307692,1.0,0.1427109266943292,0,1,0,0.1564130935915168,1,-0.014527015253185338,1,0,100.0,70.0,100.0,10,82.0,Elite
user_431,172890,6,10527,511,196,Instagram,0,0.0649777315055815,0,0.0608884261669269,0.0029556365318988,0.0011336688067557,20.560546875,1.0,0.0649777315055815,0,0,0,0.0702007056509919,0,0.11164809201502529,2,0,41.624210586300094,100.0,43.99690581327861,0,55.44906539717576,Strong
user_432,439741,25,28538,2216,1074,Instagram,0,0.0723789685292024,0,0.0648972918149547,0.0050393299692318,0.0024423467450158,12.872350022553,1.0,0.0723789685292024,0,0,0,0.0823029919884659,0,0.08747738813825984,2,0,50.2996788313779,100.0,49.666531098838966,0,60.05317775231895,Strong
user_433,282974,1,29050,684,991,Instagram,0,0.1085788800384487,0,0.1026596083032363,0.0024171832041106,0.0035020885311017,42.40875912408759,1.0,0.1085788800384487,0,0,0,0.1180002403047629,0,0.04867910538482212,2,0,75.88908694559142,100.0,77.39702168748667,0,75.8350391157339,Elite
user_434,411645,29,30711,620,1067,Instagram,0,0.0787037374436711,0,0.0746055460408847,0.0015061521456594,0.0025920392571268,49.45410628019324,1.0,0.0787037374436711,0,0,0,0.0853939681035844,0,0.05628023894924572,2,0,52.51543082940918,100.0,54.51154141918872,0,61.90848061560142,Strong
user_435,401109,5,39176,2216,1865,Instagram,0,0.1078435038854775,0,0.0976692121094266,0.0055246828168901,0.0046496089591607,17.670726206585474,1.0,0.1078435038854775,0,0,0,0.1226674046206891,0,0.08335653048858793,2,0,79.23472219899008,100.0,76.83369595991203,0,77.06062807157844,Elite
user_436,117381,27,10498,397,430,Instagram,0,0.0964806910828839,0,0.0894352578355952,0.0033821487293514,0.0036632845179373,26.376884422110557,1.0,0.0964806910828839,0,0,0,0.10718940884811,0,0.09914897361887182,2,0,68.13939218629055,100.0,68.12935497271364,0,70.88162786905895,Strong
user_437,474125,23,43760,1712,752,Instagram,0,0.0974932770893751,0,0.0922963353546005,0.0036108621144213,0.0015860796203532,25.54582603619381,1.0,0.0974932770893751,0,0,0,0.104276298444503,0,0.10200145967013186,2,0,66.05114240470644,100.0,68.9050338501614,0,70.20146373191486,Strong
user_438,48333,1,6026,233,144,Instagram,0,0.1324767757019014,0,0.1246767219084269,0.0048207229015372,0.0029793308919371,25.752136752136757,1.0,0.1324767757019014,0,1,0,0.143256160387313,0,0.02415710758100431,1,0,93.99367698474255,100.0,95.70370651500596,10,87.73821209689822,Elite
user_439,135508,4,16470,582,451,Instagram,0,0.129165805708888,0,0.1215426395489565,0.0042949493756826,0.0033282167842489,28.250428816466552,1.0,0.129165805708888,0,1,0,0.1401171886530684,0,0.026329582594264433,1,0,91.74351954810072,100.0,93.1673792588716,10,86.3308836710146,Elite
user_440,206362,22,21074,460,544,Instagram,0,0.1069867514367955,0,0.1021215146199397,0.0022290925654917,0.0026361442513641,45.71366594360087,1.0,0.1069867514367955,0,0,0,0.1144881325050154,0,0.03801080902644982,2,0,73.3714486382202,100.0,76.17739143527504,0,74.58405774234309,Strong
user_441,339357,2,43760,2216,1650,Instagram,0,0.1403418818530338,0,0.1289497490842976,0.0065299964344333,0.0048621363343028,19.73838520523229,1.0,0.1403418818530338,0,1,0,0.1565961509560728,0,0.025799759913808562,1,0,100.0,100.0,100.0,10,91.0,Elite
user_442,400111,10,37244,1238,1701,Instagram,0,0.1004296307774592,0,0.0930841691430628,0.0030941413757682,0.0042513202586282,30.059725585149312,1.0,0.1004296307774592,0,0,0,0.1120264126704839,0,0.09057142353937059,2,0,71.60677610798707,100.0,71.15439095954437,0,72.8735886351037,Strong
user_443,151810,5,21203,1357,471,Instagram,0,0.1517093735590541,0,0.1396680060602068,0.0089388050853039,0.0031025624135432,15.61340206185567,1.0,0.1517093735590541,0,1,0,0.1668533034714446,1,-0.03738294524694008,1,0,100.0,70.0,100.0,10,82.0,Elite
user_444,293890,27,16789,1103,538,Instagram,0,0.0627105379563782,0,0.0571268161557045,0.003753104903195,0.0018306168974786,15.207427536231885,1.0,0.0627105379563782,0,0,0,0.0701248766545306,0,0.10498780436408073,2,0,41.56985291928479,100.0,42.260150479974364,0,55.079971263708785,Strong
user_445,50377,10,7328,555,304,Instagram,0,0.1625146396172856,0,0.1454632074160827,0.01101693233023,0.0060344998709728,13.179856115107912,1.0,0.1625146396172856,0,1,0,0.1856005716894614,1,-0.0953989887678186,1,0,100.0,70.0,100.0,10,82.0,Elite
user_446,442620,1,43760,1115,1361,Instagram,0,0.1044598075098278,0,0.0988658442908137,0.0025190908680131,0.0030748723510008,39.21146953405018,1.0,0.1044598075098278,0,0,0,0.1131286430798427,0,0.06490091954855604,2,0,72.39690490253906,100.0,74.24165756567926,0,73.80709347415149,Strong
user_447,317189,22,27914,2018,466,Instagram,1,0.0958356059005829,0,0.088004312886008,0.0063621374007295,0.0014691556138453,13.82565626547796,1.0,0.0958356059005829,0,0,0,0.1051360545290032,0,0.07557170086574178,2,0,66.66745459577551,100.0,67.63519551676843,0,70.1940209416639,Strong
user_448,361032,6,25169,1299,729,Instagram,0,0.0753312725741762,0,0.0697140419685789,0.0035980190121651,0.0020192115934321,19.360769230769236,1.0,0.0753312725741762,0,0,0,0.0829677147732056,0,0.11705622714688874,2,0,50.77618229939886,100.0,51.92810678012375,0,60.6960942757843,Strong
user_449,434006,13,42497,2216,518,Instagram,1,0.1042174532149325,0,0.0979180011336248,0.0051059201946516,0.0011935318866559,19.16869643662607,1.0,0.1042174532149325,0,0,0,0.1117104371828961,0,0.08759078658646441,2,0,71.38027053438294,100.0,74.05600508163947,0,73.36330923008107,Strong
user_450,370599,15,25740,1510,1227,Instagram,0,0.0768404663801035,0,0.0694551253511207,0.0040744848205202,0.0033108562084625,17.035076108537393,1.0,0.0768404663801035,0,0,0,0.0875366636175488,0,0.10452264011111573,2,0,54.05141224415306,100.0,53.08420586674784,0,62.237406071010795,Strong
user_451,137672,4,9173,634,119,Instagram,0,0.0720989017374629,0,0.0666293799755941,0.0046051484688244,0.0008643732930443,14.445669291338582,1.0,0.0720989017374629,0,0,0,0.078432796792376,0,0.08214365672593593,2,0,47.52534722248469,100.0,49.451989427085394,0,58.90053677441096,Strong
user_452,226732,13,25333,1013,697,Instagram,0,0.1192729742603602,0,0.1117310304676887,0.0044678298608048,0.0030741139318666,24.983234714003945,1.0,0.1192729742603602,0,0,0,0.1298890319848984,0,0.06271824592748743,2,0,84.41151252843285,100.0,85.58909914875566,0,80.88242484112428,Elite
user_453,356323,24,36454,2216,1137,Instagram,0,0.1117160553767228,0,0.1023060537770506,0.006219076512041,0.0031909250876311,16.442940911141182,1.0,0.1117160553767228,0,0,0,0.1243169820640261,0,0.08105292299356481,2,0,80.41721419499865,100.0,79.80021571658608,0,78.12692882131668,Elite
user_454,172836,20,20223,1045,999,Instagram,0,0.1288331134717304,0,0.1170068735680066,0.006046194079937,0.0057800458237867,19.333652007648183,1.0,0.1288331134717304,0,1,0,0.1464393991992409,0,0.015179111015160562,1,0,96.27556707222693,100.0,92.91252452120027,10,88.09273173313083,Elite
user_455,206615,24,29537,1996,491,Instagram,0,0.154993587106454,0,0.1429567069186651,0.009660479636038,0.0023764005517508,14.790686029043565,1.0,0.154993587106454,0,1,0,0.1694068678459937,1,-0.057811538525936124,1,0,100.0,70.0,100.0,10,82.0,Elite
user_456,46714,15,4822,383,70,Instagram,0,0.1129211799460547,0,0.1032238729288864,0.00819882690414,0.0014984801130282,12.557291666666666,1.0,0.1129211799460547,0,0,0,0.1241169670762512,0,0.027331066929543124,2,0,80.27383437183185,100.0,80.72338635802456,0,78.25421102033766,Elite
user_457,451051,29,43760,1562,504,Instagram,0,0.1015982671582592,0,0.0970178538568809,0.003463023028438,0.0011173902729403,27.99744081893794,1.0,0.1015982671582592,0,0,0,0.1072960707325779,0,0.07853329666325037,2,0,68.21585226712635,100.0,72.04961027937746,0,71.69626296272604,Strong
user_458,103946,8,6128,488,99,Instagram,0,0.0646008504415754,0,0.0589536874915821,0.0046947453485463,0.0009524176014469,12.531697341513292,1.0,0.0646008504415754,0,0,0,0.0712004309930156,0,0.07031882327705685,2,0,42.34085909524095,100.0,43.70820077609112,0,55.67798379331461,Strong
user_459,372760,5,43760,1152,830,Instagram,0,0.1227116643416675,0,0.1173945702328576,0.0030904603498229,0.002226633758987,37.95316565481353,1.0,0.1227116643416675,0,1,0,0.1302553922094645,1,-0.012295376586356266,1,0,84.67413616878098,70.0,88.22326478511674,10,73.51430742453574,Strong
user_460,106983,29,9627,193,339,Instagram,0,0.0949590121795051,0,0.0899862594991727,0.0018040249385416,0.0031687277417907,49.623711340206185,1.0,0.0949590121795051,0,0,0,0.1031004926016282,0,0.05104235340809116,2,0,65.20827139936165,100.0,66.96369183294846,0,69.47604692633436,Strong
user_461,467960,15,43760,1565,1298,Instagram,0,0.0996303102829301,0,0.0935122660056415,0.0033443029318745,0.0027737413454141,27.94380587484036,1.0,0.0996303102829301,0,0,0,0.1085220959056329,0,0.10746036686162813,2,0,69.09472276811343,100.0,70.54208146687637,0,71.74630540062064,Strong
